3.17465	0.0913289	-3.03909	-0.087429	6.43257	-2.84245	6.45	-2.85	0.909503	-2.72851
3.02258	0.0869538	-3.03909	-0.087429	6.46536	-3.00452	6.45	-3	0	-2.99754
2.8705	0.0825788	-3.03909	-0.087429	6.44119	-3.14955	6.45	-3.15	0	-2.99754
2.70359	0.0777771	-3.03909	-0.087429	6.52249	-3.32007	6.5	-3.3	0.910402	-2.7312
2.53668	0.0729754	-3.03909	-0.087429	6.5453	-3.45745	6.55	-3.45	0.910402	-2.7312
2.36944	0.0681643	-3.03909	-0.087429	6.6358	-3.59197	6.65	-3.6	1.81722	-2.72583
2.2022	0.0633531	-3.03909	-0.087429	6.76011	-3.75457	6.75	-3.75	1.81721	-2.72581
2.03484	0.0585386	-3.03909	-0.087429	6.83625	-3.92723	6.8	-3.9	0.907988	-2.72396
1.86749	0.0537241	-3.03909	-0.087429	6.85997	-4.05805	6.85	-4.05	0.907976	-2.72393
1.70038	0.0489168	-3.03909	-0.087429	6.86943	-4.18507	6.9	-4.2	0.909334	-2.72801
1.53327	0.0441094	-3.03909	-0.087429	6.94332	-4.34473	6.95	-4.35	0.90933	-2.72799
1.3663	0.0393059	-3.03909	-0.087429	7.05156	-4.49706	7	-4.45	0.910054	-1.8201
1.19933	0.0345024	-3.03909	-0.087429	7.04099	-4.55018	7.05	-4.55	0.910054	-1.8201
1.03203	0.0296896	-3.03909	-0.087429	7.10252	-4.67934	7.1	-4.7	0.908302	-2.72489
0.864735	0.0248768	-3.03909	-0.087429	7.14735	-4.86125	7.15	-4.85	0.908297	-2.72489
0.697666	0.0200706	-3.03909	-0.087429	7.3138	-5.05204	7.25	-5	1.81907	-2.72861
0.530598	0.0152643	-3.03909	-0.087429	7.30424	-5.15404	7.35	-5.15	1.81907	-2.72861
0.363284	0.010451	-3.03909	-0.087429	7.29446	-5.23429	7.4	-5.3	0.908194	-2.7246
0.195967	0.0056376	-3.03909	-0.087429	7.44737	-5.45308	7.45	-5.45	0.90819	-2.72457
0.0289597	0.000833117	-3.03909	-0.087429	7.63082	-5.61863	7.55	-5.55	1.81974	-1.81974
-0.138051	-0.00397146	-3.03909	-0.087429	7.64356	-5.66706	7.65	-5.65	1.81972	-1.81972
-0.305064	-0.00877612	-3.03909	-0.087429	7.60376	-5.74774	7.7	-5.8	0.90983	-2.72951
-0.47208	-0.0135809	-3.03909	-0.087429	7.7342	-5.95374	7.75	-5.95	0.909826	-2.72948
-0.624141	-0.0179554	-3.03909	-0.087429	7.82165	-6.06822	7.85	-6.1	1.9986	-2.9979
-0.776205	-0.02233	-3.03909	-0.087429	7.95703	-6.24328	7.95	-6.25	1.99858	-2.99787
-0.943428	-0.0271407	-3.03909	-0.087429	8.17338	-6.44684	8.05	-6.35	1.81738	-1.81739
-1.11065	-0.0319515	-3.03909	-0.087429	8.15891	-6.45335	8.15	-6.45	1.81737	-1.81737
-1.27777	-0.036759	-3.03909	-0.087429	8.08628	-6.51855	8.2	-6.6	0.909293	-2.72787
-1.44488	-0.0415665	-3.03909	-0.087429	8.25411	-6.74791	8.25	-6.75	0.909293	-2.72787
-1.61187	-0.0463705	-3.03909	-0.087429	8.25648	-6.78122	8.35	-6.85	1.81994	-1.81993
-1.77886	-0.0511745	-3.03909	-0.087429	8.44494	-6.95805	8.45	-6.95	1.81993	-1.81993
-1.93081	-0.0555457	-3.03909	-0.087429	8.39359	-7.01743	8.5	-7.1	1.00006	-3.00018
-2.08275	-0.0599169	-3.03909	-0.087429	8.54925	-7.24433	8.55	-7.25	1.00006	-3.00018
-2.23485	-0.0642925	-3.03909	-0.087429	8.64403	-7.39047	8.65	-7.4	1.99807	-2.99712
-2.38695	-0.0686681	-3.03909	-0.087429	8.73559	-7.5421	8.75	-7.55	1.99808	-2.99712
-2.55394	-0.0734722	-3.03909	-0.087429	8.87176	-7.71912	8.8	-7.65	0.909955	-1.8199
-2.72094	-0.0782763	-3.03909	-0.087429	8.84538	-7.75497	8.85	-7.75	0.909946	-1.81988
-2.87303	-0.0826517	-3.03909	-0.087429	8.88333	-7.88636	8.9	-7.9	0.999086	-2.9973
-3.02512	-0.0870271	-3.03909	-0.087429	8.95966	-8.0381	8.95	-8.05	0.999095	-2.9973
-3.19223	-0.0918346	-3.03909	-0.087429	8.8564	-8.01424	9	-8.15	0.909309	-1.8186
-3.35935	-0.0966421	-3.03909	-0.087429	9.05896	-8.24314	9.05	-8.25	0.909301	-1.81859
-3.51124	-0.101012	-3.03909	-0.087429	9.17781	-8.47056	9.1	-8.4	1.0004	-3.00119
-3.66314	-0.105382	-3.03909	-0.087429	9.15332	-8.54857	9.15	-8.55	1.00038	-3.00117
-3.83021	-0.110188	-3.03909	-0.087429	9.22922	-8.6898	9.2	-8.65	0.909508	-1.819
-3.99729	-0.114995	-3.03909	-0.087429	9.24541	-8.76863	9.25	-8.75	0.9095	-1.81899
-4.14927	-0.119367	-3.03909	-0.087429	9.37748	-9.00609	9.35	-8.95	1.99965	-3.99928
-4.30125	-0.123739	-3.03909	-0.087429	9.44703	-9.15328	9.45	-9.15	1.99964	-3.99928
-4.45327	-0.128112	-3.03909	-0.087429	9.50096	-9.25642	9.5	-9.25	0.999584	-1.99917
-4.60529	-0.132486	-3.03909	-0.087429	9.54157	-9.35195	9.55	-9.35	0.999584	-1.99917
-4.75723	-0.136857	-3.03909	-0.087429	9.47534	-9.42627	9.55	-9.5	0	-3.00023
-4.90918	-0.141228	-3.03909	-0.087429	9.54779	-9.64959	9.55	-9.65	0	-3.0002
-5.06128	-0.145604	-3.03909	-0.087429	9.69942	-9.88416	9.6	-9.8	0.999005	-2.997
-5.21339	-0.149979	-3.03909	-0.087429	9.64606	-9.9341	9.65	-9.95	0.998995	-2.997
-5.3804	-0.154784	-3.03909	-0.087429	9.60087	-9.96395	9.7	-10.05	0.909855	-1.81969
-5.54741	-0.159589	-3.03909	-0.087429	9.73801	-10.1396	9.75	-10.15	0.909847	-1.81969
-5.69933	-0.163959	-3.03909	-0.087429	9.92627	-10.4745	9.75	-10.3	0	-3.00065
-5.85126	-0.16833	-3.03909	-0.087429	9.75524	-10.4732	9.75	-10.45	0	-3.00063
-6.01858	-0.173143	-3.03909	-0.087429	9.71825	-10.5087	9.8	-10.6	0.90817	-2.72451
-6.1859	-0.177957	-3.03909	-0.087429	9.85048	-10.7526	9.85	-10.75	0.908161	-2.72448
-6.35284	-0.182759	-3.03909	-0.087429	9.88465	-10.9383	9.85	-10.9	0	-2.73074
-6.51978	-0.187562	-3.03909	-0.087429	9.83614	-11.041	9.85	-11.05	0	-2.73073
-6.67175	-0.191934	-3.03909	-0.087429	9.83952	-11.1692	9.85	-11.2	0	-2.99965
-6.82373	-0.196306	-3.03909	-0.087429	9.84568	-11.3496	9.85	-11.35	0	-2.99961
-6.97576	-0.20068	-3.03909	-0.087429	9.87961	-11.5637	9.85	-11.5	0	-2.99843
-7.1278	-0.205053	-3.03909	-0.087429	9.83206	-11.6307	9.85	-11.65	0	-2.99843
-7.27971	-0.209424	-3.03909	-0.087429	9.85311	-11.8523	9.8	-11.75	-1.0003	-2.00061
-7.43162	-0.213794	-3.03909	-0.087429	9.74928	-11.8442	9.75	-11.85	-1.00029	-2.00059
-7.58351	-0.218163	-3.03909	-0.087429	9.69694	-11.9706	9.7	-12	-1.0004	-3.00119
-7.73541	-0.222533	-3.03909	-0.087429	9.65354	-12.1497	9.65	-12.15	-1.00039	-3.00116
-7.88738	-0.226905	-3.03909	-0.087429	9.72311	-12.3964	9.6	-12.25	-0.999885	-1.99981
-8.03935	-0.231277	-3.03909	-0.087429	9.54859	-12.3478	9.55	-12.35	-0.999884	-1.99979
-8.19145	-0.235653	-3.03909	-0.087429	9.39039	-12.3902	9.45	-12.45	-1.99803	-1.99805
-8.34356	-0.240029	-3.03909	-0.087429	9.36086	-12.5501	9.35	-12.55	-1.99804	-1.99804
-8.51058	-0.244834	-3.03909	-0.087429	9.34456	-12.7106	9.3	-12.65	-0.909773	-1.81953
-8.67761	-0.249639	-3.03909	-0.087429	9.22134	-12.7613	9.25	-12.75	-0.909773	-1.81954
-8.82985	-0.254018	-3.03909	-0.087429	9.15326	-13.0031	9.05	-12.85	-3.99257	-1.99629
-8.98209	-0.258398	-3.03909	-0.087429	8.84161	-12.9519	8.85	-12.95	-3.99253	-1.99627
-9.14895	-0.263198	-3.03909	-0.087429	8.71632	-12.9613	8.75	-13	-1.8213	-0.910651
-9.31582	-0.267999	-3.03909	-0.087429	8.66358	-13.0431	8.65	-13.05	-1.8213	-0.910651
-9.46792	-0.272374	-3.03909	-0.087429	8.54518	-13.1702	8.5	-13.1	-2.997	-0.999005
-9.62003	-0.27675	-3.03909	-0.087429	8.35763	-13.1557	8.35	-13.15	-2.997	-0.998995
-9.78717	-0.281559	-3.03909	-0.087429	8.22926	-13.1698	8.2	-13.15	-2.72741	0
-9.95431	-0.286367	-3.03909	-0.087429	8.03583	-13.1513	8.05	-13.15	-2.72742	0
-10.1213	-0.291171	-3.03909	-0.087429	7.82914	-13.0525	7.9	-13.15	-2.72986	0
-10.2883	-0.295975	-3.03909	-0.087429	7.76538	-13.1647	7.75	-13.15	-2.72986	0
-10.4404	-0.30035	-3.03909	-0.087429	7.66146	-13.3079	7.6	-13.2	-2.9979	-0.999304
-10.5924	-0.304724	-3.03909	-0.087429	7.44786	-13.2517	7.45	-13.25	-2.9979	-0.999304
-10.7595	-0.309531	-3.03909	-0.087429	7.21108	-13.0985	7.3	-13.25	-2.72846	0
-10.9266	-0.314337	-3.03909	-0.087429	7.16011	-13.2382	7.15	-13.25	-2.72844	0
-11.0786	-0.318712	-3.03909	-0.087429	6.88472	-12.9588	7	-13.2	-2.99784	0.999284
-11.2307	-0.323086	-3.03909	-0.087429	6.84891	-13.1493	6.85	-13.15	-2.99784	0.999284
-11.3978	-0.327894	-3.03909	-0.087429	6.77424	-13.2337	6.7	-13.1	-2.72787	0.909275
-11.5649	-0.332701	-3.03909	-0.087429	6.55759	-13.0679	6.55	-13.05	-2.72787	0.909284
-11.7321	-0.337511	-3.03909	-0.087429	6.40137	-13.0799	6.4	-13.05	-2.72678	0
-11.8993	-0.34232	-3.03909	-0.087429	6.26174	-13.0534	6.25	-13.05	-2.72678	0
-12.0663	-0.347125	-3.03909	-0.087429	6.10143	-13.0076	6.1	-13	-2.72966	0.909888
-12.2333	-0.351929	-3.03909	-0.087429	5.94198	-12.9494	5.95	-12.95	-2.72963	0.90988
-12.3854	-0.356304	-3.03909	-0.087429	5.79854	-12.8478	5.8	-12.85	-2.99777	1.99851
-12.5374	-0.360679	-3.03909	-0.087429	5.65107	-12.7365	5.65	-12.75	-2.99778	1.99852
-12.7046	-0.365488	-3.03909	-0.087429	5.50547	-12.5721	5.55	-12.7	-1.81798	0.908995
-12.8718	-0.370297	-3.03909	-0.087429	5.43839	-12.652	5.45	-12.65	-1.81799	0.908995
-13.039	-0.375107	-3.03909	-0.087429	5.27506	-12.4782	5.3	-12.55	-2.72627	1.81753
-13.2062	-0.379918	-3.03909	-0.087429	5.1307	-12.4684	5.15	-12.45	-2.72625	1.8175
-13.3732	-0.384722	-3.03909	-0.087429	5.04446	-12.3808	5.05	-12.35	-1.8199	1.81989
-13.5402	-0.389526	-3.03909	-0.087429	4.92985	-12.2499	4.95	-12.25	-1.81991	1.8199
-13.6922	-0.393899	-3.03909	-0.087429	4.75061	-11.9803	4.85	-12.15	-1.99928	1.99929
-13.8442	-0.398272	-3.03909	-0.087429	4.75915	-12.0666	4.75	-12.05	-1.99928	1.99928
-14.0115	-0.403085	-3.03909	-0.087429	4.69113	-11.9084	4.7	-11.9	-0.908236	2.72471
-14.1788	-0.407898	-3.03909	-0.087429	4.64378	-11.7442	4.65	-11.75	-0.908231	2.7247
-14.3458	-0.412703	-3.03909	-0.087429	4.59746	-11.6205	4.6	-11.65	-0.909847	1.81971
-14.5128	-0.417507	-3.03909	-0.087429	4.54975	-11.5706	4.55	-11.55	-0.909843	1.81969
-14.6647	-0.421875	-3.03909	-0.087429	4.47442	-11.3673	4.5	-11.35	-1.0008	4.0032
-14.8165	-0.426243	-3.03909	-0.087429	4.44059	-11.1496	4.45	-11.15	-1.0008	4.00321
-14.9838	-0.431057	-3.03909	-0.087429	4.43713	-11.024	4.45	-11.05	0	1.81614
-15.1512	-0.435871	-3.03909	-0.087429	4.45136	-10.93	4.45	-10.95	0	1.81612
-15.3184	-0.440683	-3.03909	-0.087429	4.44745	-10.786	4.45	-10.8	0	2.72555
-15.4857	-0.445495	-3.03909	-0.087429	4.45788	-10.6457	4.45	-10.65	0	2.72554
-15.6527	-0.4503	-3.03909	-0.087429	4.46329	-10.5756	4.45	-10.5	0	2.729
-15.8198	-0.455106	-3.03909	-0.087429	4.44057	-10.3382	4.45	-10.35	0	2.72898
-15.987	-0.459915	-3.03909	-0.087429	4.51895	-10.2367	4.5	-10.2	0.908962	2.72687
-16.1541	-0.464724	-3.03909	-0.087429	4.54925	-10.0439	4.55	-10.05	0.908954	2.72685
-16.3212	-0.46953	-3.03909	-0.087429	4.63224	-9.9707	4.6	-9.9	0.909756	2.72927
-16.4882	-0.474335	-3.03909	-0.087429	4.63755	-9.74952	4.65	-9.75	0.909752	2.72926
-16.6554	-0.479146	-3.03909	-0.087429	4.60757	-9.4335	4.7	-9.6	0.90859	2.72578
-16.8227	-0.483957	-3.03909	-0.087429	4.74589	-9.4609	4.75	-9.45	0.908586	2.72576
-16.9897	-0.488762	-3.03909	-0.087429	4.89179	-9.39473	4.85	-9.3	1.81967	2.72952
-17.1567	-0.493567	-3.03909	-0.087429	4.94849	-9.13867	4.95	-9.15	1.81967	2.72951
-17.3087	-0.497939	-3.03909	-0.087429	4.95209	-8.96272	5	-9.05	0.999884	1.99977
-17.4607	-0.502311	-3.03909	-0.087429	5.04121	-8.94979	5.05	-8.95	0.999874	1.99974
-17.6278	-0.50712	-3.03909	-0.087429	5.20806	-8.88942	5.15	-8.8	1.81805	2.72708
-17.795	-0.511929	-3.03909	-0.087429	5.26887	-8.63564	5.25	-8.65	1.81803	2.72705
-17.947	-0.516301	-3.03909	-0.087429	5.3785	-8.56768	5.35	-8.55	1.99956	1.99957
-18.099	-0.520673	-3.03909	-0.087429	5.44864	-8.42738	5.45	-8.45	1.99954	1.99954
-18.2661	-0.525482	-3.03909	-0.087429	5.56465	-8.44845	5.5	-8.35	0.909045	1.81807
-18.4333	-0.530291	-3.03909	-0.087429	5.53862	-8.24357	5.55	-8.25	0.909045	1.81808
-18.6005	-0.535102	-3.03909	-0.087429	5.64921	-8.02513	5.7	-8.1	2.72608	2.72608
-18.7677	-0.539913	-3.03909	-0.087429	5.85094	-7.95601	5.85	-7.95	2.72606	2.72606
-18.9349	-0.544722	-3.03909	-0.087429	5.93492	-7.84119	5.95	-7.85	1.81801	1.81801
-19.1021	-0.549531	-3.03909	-0.087429	6.05986	-7.73559	6.05	-7.75	1.81802	1.81801
-19.2692	-0.55434	-3.03909	-0.087429	6.13741	-7.63243	6.15	-7.65	1.81798	1.81798
-19.4364	-0.559149	-3.03909	-0.087429	6.25659	-7.54336	6.25	-7.55	1.81798	1.81798
-19.6034	-0.563952	-3.03909	-0.087429	6.39143	-7.46358	6.35	-7.45	1.82027	1.82027
-19.7703	-0.568755	-3.03909	-0.087429	6.452	-7.36418	6.45	-7.35	1.82025	1.82025
-19.9223	-0.573129	-3.03909	-0.087429	6.47916	-7.09783	6.6	-7.25	2.99862	1.99908
-20.0744	-0.577502	-3.03909	-0.087429	6.7556	-7.14598	6.75	-7.15	2.99862	1.99908
-20.2417	-0.582317	-3.03909	-0.087429	6.68682	-6.93297	6.8	-7.05	0.908005	1.816
-20.4091	-0.587131	-3.03909	-0.087429	6.86356	-6.94732	6.85	-6.95	0.908	1.81601
-20.5761	-0.591937	-3.03909	-0.087429	7.08741	-6.92602	7	-6.85	2.72856	1.81904
-20.7432	-0.596744	-3.03909	-0.087429	7.15695	-6.75136	7.15	-6.75	2.72854	1.81902
-20.9102	-0.601547	-3.03909	-0.087429	7.29976	-6.68807	7.25	-6.65	1.8202	1.8202
-21.0771	-0.60635	-3.03909	-0.087429	7.35505	-6.56058	7.35	-6.55	1.82018	1.82018
-21.2291	-0.610722	-3.03909	-0.087429	7.53544	-6.5372	7.5	-6.5	2.99964	0.999884
-21.3811	-0.615094	-3.03909	-0.087429	7.65664	-6.46417	7.65	-6.45	2.99964	0.999884
-21.5483	-0.619906	-3.03909	-0.087429	7.67559	-6.34628	7.75	-6.4	1.81709	0.908549
-21.7156	-0.624717	-3.03909	-0.087429	7.85193	-6.35845	7.85	-6.35	1.81709	0.908545
-21.8826	-0.629522	-3.03909	-0.087429	8.03231	-6.28406	8	-6.25	2.72931	1.81954
-22.0497	-0.634327	-3.03909	-0.087429	8.13749	-6.14586	8.15	-6.15	2.72928	1.81952
-22.2016	-0.638699	-3.03909	-0.087429	8.21488	-6.01843	8.25	-6.05	1.99977	1.99976
-22.3536	-0.643071	-3.03909	-0.087429	8.33626	-5.94674	8.35	-5.95	1.99977	1.99976
-22.5207	-0.647879	-3.03909	-0.087429	8.50318	-5.89335	8.5	-5.9	2.72796	0.909326
-22.6878	-0.652686	-3.03909	-0.087429	8.65894	-5.86309	8.65	-5.85	2.72796	0.909321
-22.855	-0.657496	-3.03909	-0.087429	8.77185	-5.74314	8.75	-5.75	1.81776	1.81775
-23.0222	-0.662306	-3.03909	-0.087429	8.85444	-5.64273	8.85	-5.65	1.81774	1.81773
-23.1744	-0.666684	-3.03909	-0.087429	9.02394	-5.6024	8.95	-5.55	1.99657	1.99656
-23.3266	-0.671064	-3.03909	-0.087429	9.05088	-5.45385	9.05	-5.45	1.99654	1.99655
-23.4938	-0.675872	-3.03909	-0.087429	9.04088	-5.29691	9.2	-5.4	2.72728	0.909094
-23.6609	-0.680681	-3.03909	-0.087429	9.34223	-5.32623	9.35	-5.35	2.72727	0.90909
-23.8281	-0.685489	-3.03909	-0.087429	9.39579	-5.21659	9.45	-5.25	1.81816	1.81815
-23.9952	-0.690298	-3.03909	-0.087429	9.55303	-5.13194	9.55	-5.15	1.81813	1.81813
-24.1622	-0.695101	-3.03909	-0.087429	9.75019	-5.14652	9.65	-5.05	1.82036	1.82036
-24.3291	-0.699904	-3.03909	-0.087429	9.7586	-4.93134	9.75	-4.95	1.82036	1.82037
-24.4965	-0.704719	-3.03909	-0.087429	9.9198	-4.86941	9.85	-4.85	1.81578	1.81577
-24.6639	-0.709534	-3.03909	-0.087429	9.95641	-4.74358	9.95	-4.75	1.81575	1.81575
-24.8308	-0.714337	-3.03909	-0.087429	10.0029	-4.54771	10.05	-4.6	1.82039	2.7306
-24.9978	-0.719139	-3.03909	-0.087429	10.1428	-4.45119	10.15	-4.45	1.8204	2.7306
-25.165	-0.723949	-3.03909	-0.087429	10.1981	-4.26556	10.25	-4.3	1.81769	2.72652
-25.3322	-0.728759	-3.03909	-0.087429	10.3644	-4.16342	10.35	-4.15	1.81768	2.7265
-25.4993	-0.733569	-3.03909	-0.087429	10.5985	-4.12247	10.45	-4.05	1.81792	1.81792
-25.6665	-0.738378	-3.03909	-0.087429	10.5415	-3.9454	10.55	-3.95	1.8179	1.8179
-25.8336	-0.743184	-3.03909	-0.087429	10.7092	-3.85166	10.65	-3.85	1.81903	1.81904
-26.0007	-0.747991	-3.03909	-0.087429	10.7616	-3.75002	10.75	-3.75	1.81902	1.81903
-26.1677	-0.752796	-3.03909	-0.087429	10.795	-3.60617	10.8	-3.6	0.909773	2.72931
-26.3347	-0.757601	-3.03909	-0.087429	10.8527	-3.46164	10.85	-3.45	0.909764	2.72928
-26.4867	-0.761973	-3.03909	-0.087429	10.9584	-3.30584	10.95	-3.3	1.99953	2.99928
-26.6387	-0.766346	-3.03909	-0.087429	11.0447	-3.1561	11.05	-3.15	1.9995	2.99925
-26.8061	-0.771162	-3.03909	-0.087429	11.1178	-2.98807	11.1	-3	0.907725	2.72317
-26.9735	-0.775978	-3.03909	-0.087429	11.1427	-2.86566	11.15	-2.85	0.907708	2.72314
-27.1407	-0.780787	-3.03909	-0.087429	11.1491	-2.68183	11.2	-2.7	0.908929	2.72678
-27.3079	-0.785597	-3.03909	-0.087429	11.2525	-2.55311	11.25	-2.55	0.908929	2.72678
-27.475	-0.790404	-3.03909	-0.087429	11.1188	-2.36202	11.2	-2.4	-0.909276	2.72782
-27.6421	-0.795212	-3.03909	-0.087429	11.1594	-2.25598	11.15	-2.25	-0.909276	2.72782
-27.8092	-0.800018	-3.03909	-0.087429	11.2029	-2.09837	11.25	-2.1	1.81915	2.72871
-27.9762	-0.804824	-3.03909	-0.087429	11.3525	-1.95787	11.35	-1.95	1.81913	2.72869
-28.1432	-0.809627	-3.03909	-0.087429	11.3011	-1.79507	11.35	-1.8	0	2.73035
-28.3102	-0.814431	-3.03909	-0.087429	11.3326	-1.67041	11.35	-1.65	0	2.73033
-28.4622	-0.818806	-3.03909	-0.087429	11.0622	-1.44342	11.3	-1.5	-0.999165	2.99748
-28.6143	-0.823181	-3.03909	-0.087429	11.2595	-1.35818	11.25	-1.35	-0.999155	2.99745
-28.7813	-0.827986	-3.03909	-0.087429	11.1658	-1.23674	11.2	-1.25	-0.909822	1.81964
-28.9484	-0.83279	-3.03909	-0.087429	11.1524	-1.15803	11.15	-1.15	-0.909822	1.81964
-29.1005	-0.837166	-3.03909	-0.087429	10.8534	-0.929069	11.05	-0.95	-1.99817	3.99632
-29.2526	-0.841541	-3.03909	-0.087429	10.9584	-0.728742	10.95	-0.75	-1.99816	3.99632
-29.4198	-0.846353	-3.03909	-0.087429	10.8608	-0.663121	10.9	-0.649999	-0.908549	1.8171
-29.5871	-0.851164	-3.03909	-0.087429	10.8648	-0.553034	10.85	-0.549999	-0.908532	1.81708
-29.7543	-0.855975	-3.03909	-0.087429	10.8451	-0.437482	10.75	-0.45	-1.8174	1.81738
-29.9215	-0.860786	-3.03909	-0.087429	10.6542	-0.347474	10.65	-0.35	-1.8174	1.81738
-30.0886	-0.865593	-3.03909	-0.087429	10.5062	-0.245062	10.5	-0.25	-2.72796	1.81864
-30.2557	-0.8704	-3.03909	-0.087429	10.3438	-0.150982	10.35	-0.15	-2.72796	1.81864
-30.4227	-0.875205	-3.03909	-0.087429	10.4884	-0.0812124	10.25	-0.0999996	-1.81964	0.909826
-30.5898	-0.88001	-3.03909	-0.087429	10.1537	-0.0482457	10.15	-0.0499992	-1.81963	0.909818
-30.7567	-0.884813	-3.03909	-0.087429	9.92588	0.00395802	10	9.49949e-07	-2.73049	0.910169
-30.9237	-0.889616	-3.03909	-0.087429	9.85676	0.0351738	9.85	0.0500011	-2.73047	0.910161
-31.091	-0.89443	-3.03909	-0.087429	9.63973	0.0585714	9.7	0.0500011	-2.72439	0
-31.2583	-0.899243	-3.03909	-0.087429	9.54669	0.0374948	9.55	0.0500011	-2.72438	0
-31.4254	-0.904051	-3.03909	-0.087429	9.32242	0.112393	9.4	0.100001	-2.72773	0.90923
-31.5926	-0.908859	-3.03909	-0.087429	9.24446	0.153574	9.25	0.15	-2.7277	0.909222
-31.7598	-0.913669	-3.03909	-0.087429	9.0614	0.20077	9.1	0.2	-2.72652	0.908843
-31.927	-0.918479	-3.03909	-0.087429	8.94752	0.260272	8.95	0.25	-2.72653	0.908843
-32.0941	-0.923287	-3.03909	-0.087429	8.90199	0.247143	8.85	0.25	-1.81847	0
-32.2612	-0.928095	-3.03909	-0.087429	8.76016	0.263752	8.75	0.25	-1.81846	0
-32.4285	-0.932908	-3.03909	-0.087429	8.46355	0.258809	8.55	0.25	-3.6326	0
-32.5959	-0.937722	-3.03909	-0.087429	8.35367	0.252596	8.35	0.25	-3.6326	0
-32.7629	-0.942528	-3.03909	-0.087429	8.05161	0.241868	8.2	0.25	-2.72841	0
-32.93	-0.947335	-3.03909	-0.087429	8.05411	0.247878	8.05	0.25	-2.72842	0
-33.0972	-0.952144	-3.03909	-0.087429	7.78653	0.205765	7.9	0.2	-2.72708	-0.909025
-33.2643	-0.956953	-3.03909	-0.087429	7.74339	0.144028	7.75	0.15	-2.72705	-0.909016
-33.4312	-0.961754	-3.03909	-0.087429	7.77346	0.0969346	7.6	0.100001	-2.73169	-0.910554
-33.5981	-0.966555	-3.03909	-0.087429	7.45362	0.0452052	7.45	0.0500011	-2.73169	-0.910554
